RobotX,RobotY,t_GoalX,t_GoalY,t_Informed,t_Rrep,t_Rori,t_Ratt,Var9,nAg,groups
0.143261870971695,0.138013973514903,-0.398912241585532,0.13145674253579,0.5,0.01,0.12,0.15,M,15,2
0.143261870971695,0.138013973514903,,,,,,,,,
0.143261870971695,0.138013973514903,,,,,,,,,
0.143261870971695,0.138013973514903,,,,,,,,,
0.143261870971695,0.138013973514903,,,,,,,,,
0.143261870971695,0.138013973514903,,,,,,,,,
0.143261870971695,0.138013973514903,,,,,,,,,
-0.210388794989697,-0.195605331641266,,,,,,,,,
-0.210388794989697,-0.195605331641266,,,,,,,,,
-0.210388794989697,-0.195605331641266,,,,,,,,,
-0.210388794989697,-0.195605331641266,,,,,,,,,
-0.210388794989697,-0.195605331641266,,,,,,,,,
-0.210388794989697,-0.195605331641266,,,,,,,,,
-0.210388794989697,-0.195605331641266,,,,,,,,,
-0.210388794989697,-0.195605331641266,,,,,,,,,
