RobotX,RobotY,t_GoalX,t_GoalY,t_Informed,t_Rrep,t_Rori,t_Ratt,Var9,nAg,groups
-0.487535987537291,0.196207279377639,0.0751445905073636,0.125377416726268,0.5,0.01,0.12,0.15,M,15,2
-0.487535987537291,0.196207279377639,,,,,,,,,
-0.487535987537291,0.196207279377639,,,,,,,,,
-0.487535987537291,0.196207279377639,,,,,,,,,
-0.487535987537291,0.196207279377639,,,,,,,,,
-0.487535987537291,0.196207279377639,,,,,,,,,
-0.487535987537291,0.196207279377639,,,,,,,,,
-0.224395755320564,-0.113956784665269,,,,,,,,,
-0.224395755320564,-0.113956784665269,,,,,,,,,
-0.224395755320564,-0.113956784665269,,,,,,,,,
-0.224395755320564,-0.113956784665269,,,,,,,,,
-0.224395755320564,-0.113956784665269,,,,,,,,,
-0.224395755320564,-0.113956784665269,,,,,,,,,
-0.224395755320564,-0.113956784665269,,,,,,,,,
-0.224395755320564,-0.113956784665269,,,,,,,,,
