RobotX,RobotY,t_GoalX,t_GoalY,t_Informed,t_Rrep,t_Rori,t_Ratt,Var9,nAg,groups
-0.200617392300163,-0.162284505174858,0.288841390572456,0.120392203474914,0.5,0.01,0.12,0.15,V,12,2
-0.200617392300163,-0.162284505174858,,,,,,,,,
-0.200617392300163,-0.162284505174858,,,,,,,,,
-0.200617392300163,-0.162284505174858,,,,,,,,,
-0.200617392300163,-0.162284505174858,,,,,,,,,
-0.200617392300163,-0.162284505174858,,,,,,,,,
-0.115263275286918,0.187451462889989,,,,,,,,,
-0.115263275286918,0.187451462889989,,,,,,,,,
-0.115263275286918,0.187451462889989,,,,,,,,,
-0.115263275286918,0.187451462889989,,,,,,,,,
-0.115263275286918,0.187451462889989,,,,,,,,,
-0.115263275286918,0.187451462889989,,,,,,,,,
