RobotX,RobotY,t_GoalX,t_GoalY,t_Rrep,t_Rori,t_Ratt,Var8,nAg,groups
-0.453470668674509,0.151286930378449,0.0381879288658472,0.0973775568525502,0.01,0.15,0.2,T3,12,4
-0.453470668674509,0.151286930378449,0.147331887420172,-0.129411288876377,,,,,,
-0.453470668674509,0.151286930378449,0.0263011621701634,-0.0613272856881473,,,,,,
-0.358058577779349,-0.184887199937744,-0.108548435226856,0.0787044927456632,,,,,,
-0.358058577779349,-0.184887199937744,,,,,,,,
-0.358058577779349,-0.184887199937744,,,,,,,,
-0.487328835162034,-0.095704185194095,,,,,,,,
-0.487328835162034,-0.095704185194095,,,,,,,,
-0.487328835162034,-0.095704185194095,,,,,,,,
0.21549228365306,0.0327166607922714,,,,,,,,
0.21549228365306,0.0327166607922714,,,,,,,,
0.21549228365306,0.0327166607922714,,,,,,,,
