CCO,avgA2A,isolated
0,0.196787161751738,0
0,0.196859534837435,0
0,0.19693036958923,0
0,0.197312800973732,0
0,0.197381135698697,0
0,0.19744805790655,0
0,0.197510556696404,0
0,0.197571645670338,0
0,0.197631359574036,0
0,0.197689733704236,0
0,0.197746802791982,0
0,0.198124177705241,0
0,0.198180491171651,0
0,0.198235666320168,0
0,0.198289733052577,0
0,0.198342724169102,0
0,0.198394672777572,0
0,0.198445611843991,0
0,0.198495579006396,0
0,0.198860267376137,0
0,0.198910054739063,0
0,0.198959044882491,0
0,0.199007273982862,0
0,0.199054778103234,0
0,0.199101592470652,0
0,0.199147750765747,0
0,0.199193283896146,0
0,0.199555621950455,0
0,0.199601813965907,0
0,0.199647596007017,0
0,0.199692987645044,0
0,0.199738003286098,0
0,0.19978265256354,0
0,0.199827024256313,0
0,0.19987105807063,0
0,0.200230770532966,0
0,0.200276416711448,0
0,0.200321948198052,0
0,0.200367332807514,0
0,0.200412527759426,0
0,0.200457502872564,0
0,0.200502241199061,0
0,0.200858120655775,0
0,0.200904883572561,0
0,0.200951527966845,0
0,0.200998056012292,0
0,0.201044455724927,0
0,0.201090713689862,0
0,0.201136818170275,0
0,0.201487793316796,0
0,0.201535976317359,0
0,0.201584052467598,0
0,0.201632011795452,0
0,0.201679844320636,0
0,0.202024333416664,0
0,0.202074266863197,0
0,0.202124123359988,0
0,0.202173893338841,0
0,0.202223566916737,0
0,0.202273133986514,0
0,0.202322584252409,0
0,0.202371907238629,0
0,0.202421092406179,0
0,0.202470091009375,0
0,0.202518932815284,0
0,0.202567607505643,0
0,0.202616105230149,0
0,0.202664416878969,0
0,0.202712534354387,0
0,0.202760450798906,0
0,0.202808160736199,0
0,0.20285566012156,0
0,0.202902946311223,0
0,0.202950017898638,0
0,0.20299687432112,0
0,0.203043516051118,0
0,0.203091007529783,0
0,0.203138379902568,0
0,0.203185636812799,0
0,0.203232783249974,0
0,0.203279831264332,0
0,0.203326790651381,0
0,0.203373663648279,0
0,0.203420452388797,0
0,0.203467158903371,0
0,0.203513785124032,0
0,0.203560114763366,0
0,0.203606409263333,0
0,0.203773258703591,0
0,0.203938581335301,0
0,0.204102266698691,0
0,0.20426793535766,0
0,0.204432374205208,0
0,0.204595516069004,0
0,0.204757325119674,0
0,0.204917848316723,0
0,0.205077782198298,0
0,0.20523934669552,0
0,0.205403922333317,0
0,0.205571574801873,0
0,0.205739613925027,0
0,0.205910206226897,0
0,0.20608334688008,0
0,0.206259045494362,0
0,0.206437316697633,0
0,0.206618228303454,0
0,0.206803094274772,0
0,0.206871839960912,0
0,0.206940677718737,0
0,0.207009629588684,0
0,0.207078715465578,0
0,0.207147952165848,0
0,0.207217355605822,0
0,0.20728693844527,0
0,0.207356710960893,0
0,0.207426681183712,0
0,0.2074968703195,0
0,0.207567281999076,0
0,0.207637912444979,0
0,0.20770875840136,0
0,0.207779817252273,0
0,0.207851086975211,0
0,0.207922565976664,0
0,0.207994253035113,0
0,0.208066147211362,0
0,0.208138247765893,0
0,0.20821055454893,0
0,0.208283066807628,0
0,0.208355784056316,0
0,0.208428705637257,0
0,0.208501830665331,0
0,0.208575157455708,0
0,0.208648679809532,0
0,0.208722407487981,0
0,0.20879634106057,0
0,0.208870479182546,0
0,0.208944820525414,0
0,0.209019363754371,0
0,0.209094107547801,0
0,0.20916905059675,0
0,0.209244191677528,0
0,0.209319530038282,0
0,0.20939506441313,0
0,0.209470793542678,0
0,0.209546716172829,0
0,0.209622831053544,0
0,0.20969913693755,0
0,0.209775632579022,0
0,0.209852316732222,0
0,0.209929188184836,0
0,0.210006245733149,0
0,0.210083488122097,0
0,0.210160914079711,0
0,0.210238522336243,0
0,0.21031631161518,0
0,0.210394280646661,0
0,0.210472428132503,0
0,0.210553430255894,0
0,0.210634178636305,0
0,0.210714676268443,0
0,0.210794926080549,0
0,0.210878013736726,0
0,0.210961251758612,0
0,0.211044642413253,0
0,0.211128187508707,0
0,0.211211891219518,0
0,0.211295782404397,0
0,0.21137990501378,0
0,0.211464306429594,0
0,0.211548992965689,0
0,0.211635546709837,0
0,0.211726103360401,0
0,0.211819499199243,0
0,0.211915759236334,0
0,0.212014974079975,0
0,0.21211744538572,0
0,0.212223637970735,0
0,0.212334075408377,0
0,0.212448033220056,0
0,0.212566477186198,0
0,0.212689910059828,0
0,0.212818064159773,0
0,0.212950844962041,0
0,0.213088120942318,0
0,0.213176037265073,0
0,0.213264215698114,0
0,0.213352651779077,0
0,0.213441346939869,0
0,0.213530298075403,0
0,0.21361907644995,0
0,0.21370742432079,0
0,0.213795676555475,0
0,0.213883546484757,0
0,0.213971043551581,0
0,0.214058177108025,0
0,0.214144956380131,0
0,0.214231391967818,0
0,0.21431744882217,0
0,0.214402891596977,0
0,0.214484401189146,0
0,0.214561085329673,0
0,0.214632453639252,0
0,0.214699007587347,0
0,0.214761209306328,0
0,0.214819372476714,0
0,0.21487369446304,0
0,0.214925632367754,0
0,0.214974071190259,0
0,0.215019172493205,0
0,0.215061106503182,0
0,0.215100060416408,0
0,0.215136258822754,0
0,0.215169999142145,0
0,0.215201248914205,0
0,0.215227014828336,0
0,0.215245753279804,0
0,0.215257557607251,0
0,0.215262587840641,0
0,0.215260976585111,0
0,0.215252826499345,0
0,0.215238232947342,0
0,0.215217301757159,0
0,0.21519024820778,0
0,0.215157505755577,0
0,0.215119333811849,0
0,0.215075763886079,0
0,0.215026366084087,0
0,0.214971709732199,0
0,0.214913276097496,0
0,0.214849211326618,0
0,0.214779562905652,0
0,0.214704387101211,0
0,0.214623750451048,0
0,0.214537733332226,0
0,0.214448105190113,0
0,0.214352709788971,0
0,0.214252019324763,0
0,0.214146736899556,0
0,0.214037199485301,0
0,0.213923505930116,0
0,0.213805756530134,0
0,0.213686713053789,0
0,0.213564437575162,0
0,0.213439318399099,0
0,0.213312034124434,0
0,0.213184167982553,0
0,0.21305741899612,0
0,0.212938204486887,0
0,0.212825960045674,0
0,0.212721429426586,0
0,0.212625303091977,0
0,0.212537975457542,0
0,0.2124598168273,0
0,0.212391280515072,0
0,0.212334221004085,0
0,0.212288486367229,0
0,0.212255021441155,0
0,0.212234891988043,0
0,0.212255311368317,0
0,0.212289479967638,0
0,0.212327986311752,0
0,0.212384650421283,0
0,0.212461796416583,0
0,0.212503234859208,0
0,0.212654013202176,0
0,0.212918247326802,0
0,0.213201802841155,0
0,0.213435808645148,0
0,0.213764817743991,0
0,0.214121710217518,0
0,0.214468740900355,0
0,0.214887966749715,0
0,0.215335008784765,0
0,0.215752369407351,0
0,0.216128237625347,0.0833333333333333
0,0.216599826231773,0.0833333333333333
0,0.21701777716029,0.0833333333333333
0,0.21755384636137,0.0833333333333333
0,0.218015417194327,0.166666666666667
0,0.218474531873444,0.166666666666667
