infNH,avgGD,perRe
1,0.540682014690993,0
1,0.541807940550737,0
1,0.54293411338913,0
1,0.544063069681001,0
1,0.545200813380524,0
1,0.546347985816508,0
1,0.547508223343039,0
1,0.54866838557993,0
1,0.549818065064142,0
1,0.550951807828155,0
1,0.552067853023273,0
1,0.553136718457683,0
1,0.554172726405815,0
1,0.55517556358873,0
1,0.556145193732784,0
1,0.557081782479038,0
1,0.557985674680583,0
1,0.558857356507071,0
1,0.559648692094993,0
1,0.560403218423176,0
1,0.56112215729977,0
1,0.561806739943983,0
1,0.562458292808182,0
1,0.563078025755593,0
1,0.563667190967986,0
1,0.564236264985671,0
1,0.564776990153188,0
1,0.565290568216804,0
1,0.565778173184551,0
1,0.566240949890532,0
1,0.566680013397825,0
1,0.567095067340767,0
1,0.567488586525893,0
1,0.567861604080539,0
1,0.568215126472372,0
1,0.568550135716681,0
1,0.56886759212814,0
1,0.569168437447492,0
1,0.569453598363737,0
1,0.569723990390276,0
1,0.569980474930234,0
1,0.570224922978348,0
1,0.570457326441624,0
1,0.570678598967725,0
1,0.570889665025388,0
1,0.571091463789671,0
1,0.571284917137875,0
1,0.571471044252405,0
1,0.571650306420977,0
1,0.571823862894804,0
1,0.571993221735061,0
1,0.572158751664328,0
1,0.572320928493456,0
1,0.572480161767314,0
1,0.57263688555177,0
1,0.572791522731373,0
1,0.572944437424254,0
1,0.57309597225096,0
1,0.573246566305502,0
1,0.573396757984883,0
1,0.573547121227192,0
1,0.573698217986455,0
1,0.573850574574815,0
1,0.57400465956214,0
1,0.574160841326097,0
1,0.574287307462106,0
1,0.574415298543185,0
1,0.574538274909862,0
1,0.574652523714434,0
1,0.5747582038621,0
1,0.57485552632877,0
1,0.574944683470097,0
1,0.575025847002779,0
1,0.57509913519297,0
1,0.575164719809964,0
1,0.575221170063261,0
1,0.575267543740285,0
1,0.575304333431317,0
1,0.575331936024685,0
1,0.575315524911376,0
1,0.575291619979708,0
1,0.575260934092018,0
1,0.575224210814131,0
1,0.575181983365545,0
1,0.575134533550355,0
1,0.575082095466917,0
1,0.575024930728946,0
1,0.57496514954157,0
1,0.574877477698992,0
1,0.574760848407275,0
1,0.574619821472332,0
1,0.574458478742725,0
1,0.574280242690733,0
1,0.574086944281565,0
1,0.573876648487983,0
1,0.573651732233214,0
1,0.573414012108632,0
1,0.573284000955201,0
1,0.57313579196763,0
1,0.57296978536619,0
1,0.572783836245562,0
1,0.572580801505912,0
1,0.572361008273261,0
1,0.572124775911271,0
1,0.571872396231371,0
1,0.571605827904986,0
1,0.571290750861928,0
1,0.570966619271185,0
1,0.570625885900267,0
1,0.570280965004074,0
1,0.569931904247831,0
1,0.569578743390782,0
1,0.569221516443292,0
1,0.568860254922424,0
1,0.568494990814893,0
1,0.56812575921126,0
1,0.567752600583031,0
1,0.567375579144874,0
1,0.566994611086537,0
1,0.566609726993625,0
1,0.566220984128404,0
1,0.565828523849277,0
1,0.565434724878165,0
1,0.565040243084186,0
1,0.56466699459375,0
1,0.564293566968094,0
1,0.563920026930478,0
1,0.563546439267011,0
1,0.563207832920143,0
1,0.562869856510262,0
1,0.562532510020554,0
1,0.562195794442992,0
1,0.561859714764344,0
1,0.561524289618679,0
1,0.561189483013351,0
1,0.560855386165561,0
1,0.560522429593679,0
1,0.560191055617398,0
1,0.559861472393709,0
1,0.559533811919863,0
1,0.559208251225858,0
1,0.558884956843575,0
1,0.558544288541833,0
1,0.558207507520136,0
1,0.557873390691301,0
1,0.557543493756688,0
1,0.557218012957722,0
1,0.55689713491691,0
1,0.556581038271695,0
1,0.556269886221016,0
1,0.555963849800173,0
1,0.55566323797426,0
1,0.555368292436682,0
1,0.555073319278249,0
1,0.554784346274601,0
1,0.554502515048404,0
1,0.554227929070516,0
1,0.553960676111836,0
1,0.553700827009316,0
1,0.553448429300559,0
1,0.553203509018904,0
1,0.552966064899367,0
1,0.552736065200269,0
1,0.552513444126531,0
1,0.552299715593488,0
1,0.55209308247452,0
1,0.551893340724869,0
1,0.551700238229906,0
1,0.551513470652462,0
1,0.551332674855665,0
1,0.551156729399741,0
1,0.550985914814853,0
1,0.550819701148953,0
1,0.550657470932034,0
1,0.55046519927636,0
1,0.550277592474557,0
1,0.550034381150191,0
1,0.549791953637385,0
1,0.549718839279328,0
1,0.549630299357199,0
1,0.549525286645423,0
1,0.549402916000214,0
1,0.54926209725596,0
1,0.549151314304505,0
1,0.549024501961391,0
1,0.548880860947551,0
1,0.548719591824469,0
1,0.548539916752375,0
1,0.548341089024003,0
1,0.548122405272126,0
1,0.547883217457581,0
1,0.547687544271607,0
1,0.547470547897896,0
1,0.54723394056206,0
1,0.546978350918579,0
1,0.546703444615034,0
1,0.546409015253806,0
1,0.546094972729586,0
1,0.5457615371907,0
1,0.54540860963777,0
1,0.545036352874089,0
1,0.544644977633353,0
1,0.544234739964958,0
1,0.543805930125814,0
1,0.543358860117294,0
1,0.542893764384291,0
1,0.542411069687235,0
1,0.541911108190651,0
1,0.541394213642238,0
1,0.540860720138727,0
1,0.540310961278305,0
1,0.539736948617783,0
1,0.539151053790481,0
1,0.538554824120285,0
1,0.537952358587959,0
1,0.537344332811926,0
1,0.536699394276002,0
1,0.536041471332829,0
1,0.535371106832397,0
1,0.534688871249442,0
1,0.533995317055809,0
