CCO,avgA2A,isolated
0,0.1942466748513,0
0,0.194380836423808,0
0,0.194508539768547,0
0,0.194630081051361,0
0,0.194745907095611,0
0,0.194856363671978,0
0,0.194961757959203,0
0,0.195062374976984,0
0,0.195158485693823,0
0,0.195250343610588,0
0,0.195338180327823,0
0,0.195422285116004,0
0,0.195502747839764,0
0,0.195579758352025,0
0,0.195653493970702,0
0,0.195724120431984,0
0,0.195791818794829,0
0,0.195856618011346,0
0,0.195918707224606,0
0,0.195978208514472,0
0,0.196035235414799,0
0,0.196089894109526,0
0,0.196142392945724,0
0,0.196192718944656,0
0,0.196240961344371,0
0,0.196287203772966,0
0,0.196331526224457,0
0,0.196374001514765,0
0,0.196414696690853,0
0,0.196453675339317,0
0,0.196491001804131,0
0,0.196526749578903,0
0,0.196560992241373,0
0,0.196593784605548,0
0,0.196625175590426,0
0,0.196655239067837,0
0,0.196684054531094,0
0,0.196711688541833,0
0,0.196738205608795,0
0,0.19676366757152,0
0,0.196788133092503,0
0,0.196811657391538,0
0,0.196836252088584,0
0,0.196859934553455,0
0,0.196882751977396,0
0,0.196904744839004,0
0,0.196925974511795,0
0,0.196946480969005,0
0,0.196966295839515,0
0,0.196985448547852,0
0,0.197003966492828,0
0,0.197021875196931,0
0,0.197039198362261,0
0,0.19705595828431,0
0,0.19707217583771,0
0,0.197087870596271,0
0,0.197103060941868,0
0,0.197117764162959,0
0,0.197131996543621,0
0,0.19714577344415,0
0,0.197159104030702,0
0,0.197172008187219,0
0,0.197184498788247,0
0,0.197196588038523,0
0,0.197208287520976,0
0,0.197219608063842,0
0,0.19723056004215,0
0,0.197241153444755,0
0,0.19725139779632,0
0,0.197261302188722,0
0,0.197270875309951,0
0,0.19728012547132,0
0,0.197289060631681,0
0,0.197297688584281,0
0,0.197306036052884,0
0,0.197314082519985,0
0,0.19732183514009,0
0,0.197329300673576,0
0,0.197335912760991,0
0,0.197342263223008,0
0,0.197348358502721,0
0,0.197354204801966,0
0,0.197359808097496,0
0,0.197365174158878,0
0,0.197370308568815,0
0,0.197375216746517,0
0,0.197379903974649,0
0,0.197384375430058,0
0,0.197388636218125,0
0,0.197392691410066,0
0,0.197396546081945,0
0,0.197400205320712,0
0,0.197403674289837,0
0,0.197406958310572,0
0,0.197410062841848,0
0,0.197413629689305,0
0,0.197417003644746,0
0,0.197420191034299,0
0,0.197423198298306,0
0,0.197426031975722,0
0,0.197428698683172,0
0,0.197431205090137,0
0,0.197433557891822,0
0,0.197435764078332,0
0,0.19743783244586,0
0,0.197439773362591,0
0,0.197441600377155,0
0,0.197443329329437,0
0,0.197444969865851,0
0,0.197446525636246,0
0,0.197447999432124,0
0,0.197449400575027,0
0,0.197450734729575,0
0,0.197452005314365,0
0,0.197453213935864,0
0,0.197454362834223,0
0,0.197455455296994,0
0,0.197456494586813,0
0,0.197457483997114,0
0,0.197458426789325,0
0,0.197459326181494,0
0,0.197460185338311,0
0,0.197461007421551,0
0,0.197461795510964,0
0,0.197462552576011,0
0,0.197463281505483,0
0,0.197463985103372,0
0,0.197464666085617,0
0,0.197465327077595,0
0,0.197465973060215,0
0,0.197466608654652,0
0,0.197467195290342,0
0,0.197467786706039,0
0,0.197468386183623,0
0,0.197468994950448,0
0,0.197469614198592,0
0,0.197470245076885,0
0,0.197470888684855,0
0,0.197471550164872,0
0,0.197472230973652,0
0,0.197472932030838,0
0,0.197473647344576,0
0,0.197474388709997,0
0,0.197475156934295,0
0,0.197475952767213,0
0,0.197476776898702,0
0,0.197477629956937,0
0,0.197478512506611,0
0,0.197479425047403,0
0,0.197480368012555,0
0,0.19748134176749,0
0,0.197482346608419,0
0,0.197483382760884,0
0,0.197484450378176,0
0,0.197485549539594,0
0,0.197486680248467,0
0,0.197487842429903,0
0,0.197489035928191,0
0,0.197490260503784,0
0,0.197491515829788,0
0,0.197492801487875,0
0,0.197494116946116,0
0,0.197495461584742,0
0,0.197496834677171,0
0,0.197502514639232,0
0,0.197508136986709,0
0,0.197513697373571,0
0,0.197519202667378,0
0,0.197524646104415,0
0,0.197530036360705,0
0,0.19753536325666,0
0,0.197540615346822,0
0,0.197545779753799,0
0,0.197550841972156,0
0,0.197555792102793,0
0,0.197560750203553,0
0,0.19756571562895,0
0,0.197570687502307,0
0,0.197575774207784,0
0,0.197581032065869,0
0,0.197586453432294,0
0,0.19759203253127,0
0,0.19759368452272,0
0,0.197595391906757,0
0,0.197597137286845,0
0,0.197598892450359,0
0,0.197604489795929,0
0,0.197609590421592,0
0,0.197614908357011,0
0,0.197616724585244,0
0,0.197621806646865,0
0,0.197626098393345,0
0,0.197623927282209,0
0,0.19761407365364,0
0,0.197596492709593,0
0,0.197571976681902,0
0,0.197541968556554,0
0,0.197508436914797,0
0,0.197473218001065,0
0,0.197437342835643,0
0,0.197402982884611,0
0,0.197370468203576,0
0,0.197339017545489,0
0,0.197308749789248,0
0,0.197279378309375,0
0,0.197251236964705,0
0,0.197226096542694,0
0,0.197202259764892,0
0,0.197179771606613,0
0,0.197158645494666,0
0,0.197138694752882,0
0,0.197120110033312,0
0,0.197102907409021,0
0,0.197087574418022,0
0,0.19707358954889,0
0,0.197061170623894,0
0,0.197050240616415,0
0,0.19704094914371,0
0,0.197033290921952,0
0,0.197027260186067,0
0,0.197022865146169,0
0,0.197019749064695,0
0,0.19701832921937,0
0,0.197019434203734,0
0,0.197022034265807,0
0,0.197026492232425,0
0,0.197032888025321,0
0,0.197041276175742,0
0,0.197049636265302,0
0,0.197060010613921,0
0,0.197072072929095,0
0,0.197086088982706,0
0,0.197102219341731,0
0,0.197120502725237,0
0,0.19714045043449,0
0,0.197162520995564,0
0,0.197186502769379,0
0,0.197212233857301,0
0,0.197240439653931,0
0,0.197270501191162,0
0,0.1973025732094,0
0,0.197336849693755,0
0,0.197373572507715,0
0,0.197413026181902,0
0,0.197455548852489,0
0,0.197501548594699,0
0,0.197551531958133,0
0,0.197606185686828,0
0,0.197666745010398,0
0,0.197735215270189,0
0,0.197813531559643,0
0,0.197903342155435,0
0,0.198003416308341,0
0,0.198118532394276,0
0,0.198250619870726,0
0,0.198401645970727,0
0,0.198573100106466,0
0,0.198765905759696,0
0,0.198980814378669,0
0,0.199228935639262,0
0,0.199508056720213,0
0,0.199808602265925,0
0,0.20013155212506,0
0,0.200478055952522,0
0,0.200849652924592,0
0,0.201253556912691,0
0,0.201689371129394,0
0,0.202156281651564,0
0,0.202652317932591,0
0,0.203175522538774,0
0,0.203734605731784,0
0,0.204324448633181,0
0,0.204934618790689,0
0,0.205553000241933,0
0,0.206160990754524,0
0,0.206715996232336,0
0,0.207259479968326,0
0,0.207803001116565,0
0,0.208346259029514,0
0,0.208887983467256,0
0,0.209436416390189,0
0,0.209991415572792,0
0,0.210555001198471,0
0,0.211127099078961,0
0,0.211707622858322,0
0,0.212293253278267,0
0,0.212884512703868,0
0,0.213481302899623,0
0,0.214083517036478,0
0,0.21469105909765,0
0,0.215303600154193,0
0,0.215921186375083,0
0,0.216543828305877,0
0,0.217171526873246,0
0,0.217804212209821,0
0,0.218434696256663,0
0,0.219057862297768,0
