RobotX,RobotY,t_GoalX,t_GoalY,t_Informed,t_Rrep,t_Rori,t_Ratt,Var9,nAg,groups
0.112520270696445,0.170722183387523,-0.0450142737127964,-0.12369062202167,0.5,0.01,0.12,0.15,T3,15,3
0.112520270696445,0.170722183387523,,,,,,,,,
0.112520270696445,0.170722183387523,,,,,,,,,
0.112520270696445,0.170722183387523,,,,,,,,,
0.112520270696445,0.170722183387523,,,,,,,,,
0.492031146477031,0.118083905488204,,,,,,,,,
0.492031146477031,0.118083905488204,,,,,,,,,
0.492031146477031,0.118083905488204,,,,,,,,,
0.492031146477031,0.118083905488204,,,,,,,,,
0.492031146477031,0.118083905488204,,,,,,,,,
-0.260383265147284,0.152679744244783,,,,,,,,,
-0.260383265147284,0.152679744244783,,,,,,,,,
-0.260383265147284,0.152679744244783,,,,,,,,,
-0.260383265147284,0.152679744244783,,,,,,,,,
-0.260383265147284,0.152679744244783,,,,,,,,,
