RobotX,RobotY,t_GoalX,t_GoalY,t_Rrep,t_Rori,t_Ratt,Var8,nAg,groups
-0.361841626043209,-0.0345945877272866,-0.173984275751721,0.133241536428946,0.01,0.12,0.15,V,12,12
0.184594268234979,-0.184341194319651,,,,,,,,
0.361974379274613,-0.180467483657992,,,,,,,,
0.0648115499189356,0.118053954259401,,,,,,,,
0.460603550815126,0.0662714185774735,,,,,,,,
-0.0817916866911791,-0.120146973169749,,,,,,,,
-0.200209516210844,0.0224892852952789,,,,,,,,
-0.168199033563405,-0.174017492174844,,,,,,,,
0.230238267811092,0.173179141755142,,,,,,,,
-0.35729899863935,0.0859814500432975,,,,,,,,
0.0106264855086174,0.0162721769511328,,,,,,,,
0.358181097521351,0.194601413526406,,,,,,,,
