RobotX,RobotY,t_GoalX,t_GoalY,t_Rrep,t_Rori,t_Ratt,Var8,nAg,groups
0.169810817234738,0.0469954443000958,0.465093363111622,-0.162544184077205,0.01,0.15,0.2,T2,10,3
0.169810817234738,0.0469954443000958,-0.397342783457786,0.129257412268772,,,,,,
0.169810817234738,0.0469954443000958,0.0988147137025465,0.124312190258483,,,,,,
0.169810817234738,0.0469954443000958,0.124985862172869,-0.116460583500095,,,,,,
0.410638708418139,0.161925973705011,,,,,,,,
0.410638708418139,0.161925973705011,,,,,,,,
0.410638708418139,0.161925973705011,,,,,,,,
0.410638708418139,0.161925973705011,,,,,,,,
0.261476528491667,-0.0914828327988468,,,,,,,,
0.261476528491667,-0.0914828327988468,,,,,,,,
