RobotX,RobotY,t_GoalX,t_GoalY,t_Rrep,t_Rori,t_Ratt,Var8,nAg,groups
0.493500468970466,-0.137320685487269,0.499284589788265,0.0337927020256789,0.01,0.15,0.2,M,10,3
0.493500468970466,-0.137320685487269,0.260502675908377,-0.10117989423043,,,,,,
0.493500468970466,-0.137320685487269,-0.487312721781793,0.178448455184156,,,,,,
0.493500468970466,-0.137320685487269,-0.2215296203872,0.0370022031308843,,,,,,
0.142055100097773,-0.192623789788335,,,,,,,,
0.142055100097773,-0.192623789788335,,,,,,,,
0.142055100097773,-0.192623789788335,,,,,,,,
0.142055100097773,-0.192623789788335,,,,,,,,
0.313602407244392,0.109386445986143,,,,,,,,
0.313602407244392,0.109386445986143,,,,,,,,
