RobotX,RobotY,t_GoalX,t_GoalY,t_Rrep,t_Rori,t_Ratt,Var8,nAg,groups
-0.128239279081285,-0.130201768378598,0.402901211836936,0.174327500692225,0.01,0.12,0.15,V,12,4
-0.128239279081285,-0.130201768378598,0.428485941261224,-0.017305417801137,,,,,,
-0.128239279081285,-0.130201768378598,-0.458553263501546,-0.0571568374902028,,,,,,
0.149279184648403,0.047492361279866,-0.0356908332695738,0.131509526097555,,,,,,
0.149279184648403,0.047492361279866,,,,,,,,
0.149279184648403,0.047492361279866,,,,,,,,
-0.0263892873934615,-0.117751888526527,,,,,,,,
-0.0263892873934615,-0.117751888526527,,,,,,,,
-0.0263892873934615,-0.117751888526527,,,,,,,,
0.290277651561987,-0.0311567118259552,,,,,,,,
0.290277651561987,-0.0311567118259552,,,,,,,,
0.290277651561987,-0.0311567118259552,,,,,,,,
