CCO,avgA2A,isolated
0,0.194015095809255,0
0,0.19438886497427,0
0,0.194745276390327,0
0,0.195085315053186,0
0,0.195409890203204,0
0,0.195719393686751,0
0,0.196015086826117,0
0,0.196297701616923,0
0,0.196567923472795,0
0,0.196826393448803,0
0,0.197073712493229,0
0,0.197310445921653,0
0,0.19753712535283,0
0,0.197754250669269,0
0,0.197970879793299,0
0,0.198178857796208,0
0,0.198378597330754,0
0,0.198570491203589,0
0,0.19875491400057,0
0,0.19893221678791,0
0,0.199102732367444,0
0,0.199266776329624,0
0,0.199424648024161,0
0,0.199576631979737,0
0,0.199722997804585,0
0,0.199864000642142,0
0,0.199999885376265,0
0,0.200130883235484,0
0,0.200257376339677,0
0,0.200379403124118,0
0,0.200497161405545,0
0,0.200610838306838,0
0,0.200720611414475,0
0,0.200826649680044,0
0,0.200929117191543,0
0,0.201028166890119,0
0,0.201130113547535,0
0,0.201228734563364,0
0,0.201312447356691,0
0,0.201393387823652,0
0,0.201471669485516,0
0,0.201547398572797,0
0,0.201620680384294,0
0,0.201691613481284,0
0,0.201760291947959,0
0,0.201826805866516,0
0,0.201891241540712,0
0,0.201953684220521,0
0,0.202014212576304,0
0,0.202072901787135,0
0,0.202129823682453,0
0,0.202185046870654,0
0,0.202238636857289,0
0,0.202290656155537,0
0,0.20234265460607,0
0,0.202393169477619,0
0,0.202442254118412,0
0,0.202489963956922,0
0,0.2025363506943,0
0,0.20258146033973,0
0,0.202625336727681,0
0,0.202668021619195,0
0,0.202709554827117,0
0,0.20274997433339,0
0,0.202789316302486,0
0,0.202827615215833,0
0,0.202864903963341,0
0,0.20290121393172,0
0,0.202936575089315,0
0,0.202971016067259,0
0,0.203004564236834,0
0,0.203037245332596,0
0,0.203069083760564,0
0,0.203100103546863,0
0,0.203130327731436,0
0,0.203159778426326,0
0,0.203188476870465,0
0,0.203216443481098,0
0,0.203243697902015,0
0,0.203270259048724,0
0,0.203296145150747,0
0,0.203321373791169,0
0,0.203345960870315,0
0,0.203369920264956,0
0,0.203393267915608,0
0,0.203415899726404,0
0,0.203437955229812,0
0,0.203459448330127,0
0,0.203480392860452,0
0,0.2035008023117,0
0,0.203520689793823,0
0,0.203540068054777,0
0,0.203558949498192,0
0,0.203577349022819,0
0,0.203595283280073,0
0,0.203612766908647,0
0,0.203629810979375,0
0,0.203646426223084,0
0,0.203662623105773,0
0,0.203678411839177,0
0,0.203693801798051,0
0,0.20370880268915,0
0,0.203723427751654,0
0,0.203737689834955,0
0,0.203751597481466,0
0,0.203765159057676,0
0,0.203778382757285,0
0,0.203791276604251,0
0,0.203803848455764,0
0,0.203816106005111,0
0,0.203828056784449,0
0,0.203839708167469,0
0,0.203851067371958,0
0,0.20386214146226,0
0,0.20387293735164,0
0,0.203883461804549,0
0,0.203893721455826,0
0,0.203903722813181,0
0,0.203913472211878,0
0,0.203922975846161,0
0,0.203932239844361,0
0,0.203941270168649,0
0,0.203950072593828,0
0,0.203958652760811,0
0,0.203967016178216,0
0,0.20397516822392,0
0,0.203983114146571,0
0,0.203990859067071,0
0,0.203998407980036,0
0,0.20400576575522,0
0,0.204012937138926,0
0,0.204019932133553,0
0,0.204026756325762,0
0,0.20403341400399,0
0,0.204039909366619,0
0,0.204046246521665,0
0,0.204052429486721,0
0,0.204058465543415,0
0,0.204064355100594,0
0,0.204070102968877,0
0,0.204075713420227,0
0,0.204081189896081,0
0,0.204086535752294,0
0,0.204091754260402,0
0,0.204096848608979,0
0,0.204101821905092,0
0,0.204106677175841,0
0,0.204111417370002,0
0,0.204116045359748,0
0,0.204126599150936,0
0,0.204136884984662,0
0,0.204146906979789,0
0,0.204156669001552,0
0,0.204166174674481,0
0,0.204175427394712,0
0,0.204184430341747,0
0,0.204193194596963,0
0,0.204201725983362,0
0,0.204210086580917,0
0,0.204218274583243,0
0,0.204226288373333,0
0,0.204234128728735,0
0,0.204241795896523,0
0,0.204249289431657,0
0,0.204256607987673,0
0,0.204263754887109,0
0,0.20427073108927,0
0,0.204277547132954,0
0,0.204284205336233,0
0,0.204290722699654,0
0,0.204297118105369,0
0,0.204303394158017,0
0,0.204309553380804,0
0,0.204315624567625,0
0,0.204321627713896,0
0,0.204327566503802,0
0,0.204333443167807,0
0,0.204339257906475,0
0,0.204345008301096,0
0,0.204350690087556,0
0,0.204356292067713,0
0,0.204361711609168,0
0,0.204362245488916,0
0,0.204362705103891,0
0,0.204358263982811,0
0,0.204348889635263,0
0,0.204334699766868,0
0,0.204315920855857,0
0,0.20429272497379,0
0,0.20426527117347,0
0,0.204233699237692,0
0,0.204198143860286,0
0,0.204158738478614,0
0,0.204115615004707,0
0,0.204068903427694,0
0,0.204018740988719,0
0,0.203965305230715,0
0,0.203908746027192,0
