RobotX,RobotY,t_GoalX,t_GoalY,t_Rrep,t_Rori,t_Ratt,Var8,nAg,groups
0.413921778403692,0.0598719119022639,-0.372394922708383,0.146144389349232,0.01,0.12,0.15,M,12,4
0.413921778403692,0.0598719119022639,0.26757610645821,0.131570884848493,,,,,,
0.413921778403692,0.0598719119022639,-0.231856952917564,0.188308648227679,,,,,,
-0.478218363898928,-0.0597414829095195,0.0179166092988667,0.178563904551144,,,,,,
-0.478218363898928,-0.0597414829095195,,,,,,,,
-0.478218363898928,-0.0597414829095195,,,,,,,,
-0.0863709859035778,0.122899929648572,,,,,,,,
-0.0863709859035778,0.122899929648572,,,,,,,,
-0.0863709859035778,0.122899929648572,,,,,,,,
-0.367397505752689,-0.0700693485857876,,,,,,,,
-0.367397505752689,-0.0700693485857876,,,,,,,,
-0.367397505752689,-0.0700693485857876,,,,,,,,
