avpt,CCO,perFo
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,4,0.5
0.75,4,0.5
0.75,4,0.5
0.75,4,0.5
0.75,4,0.5
0.75,4,0.5
0.75,4,0.5
0.75,4,0.5
0.75,4,0.5
0.75,4,0.5
0.75,4,0.5
0.75,4,0.5
0.75,4,0.5
0.75,4,0.5
0.75,4,0.5
0.75,4,0.5
0.75,4,0.5
0.75,4,0.5
0.75,4,0.5
0.75,4,0.5
0.75,4,0.5
0.75,4,0.5
0.75,4,0.5
0.75,4,0.5
0.75,4,0.5
0.75,4,0.5
0.75,4,0.5
0.75,4,0.5
0.75,4,0.5
0.75,4,0.5
0.75,4,0.5
0.75,4,0.5
0.75,4,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
0.75,8,0.5
1,8,0.75
1,8,0.75
1,8,0.75
1,8,0.75
1,8,0.75
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.25,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
1.5,8,1
