RobotX,RobotY,t_GoalX,t_GoalY,t_Informed,t_Rrep,t_Rori,t_Ratt,Var9,nAg,groups
-0.433365795569274,-0.1854947964863,-0.353626344286593,0.126701716030666,0.5,0.01,0.12,0.15,V,15,4
-0.433365795569274,-0.1854947964863,,,,,,,,,
-0.433365795569274,-0.1854947964863,,,,,,,,,
-0.433365795569274,-0.1854947964863,,,,,,,,,
0.356939384750426,0.0659418555051321,,,,,,,,,
0.356939384750426,0.0659418555051321,,,,,,,,,
0.356939384750426,0.0659418555051321,,,,,,,,,
0.356939384750426,0.0659418555051321,,,,,,,,,
0.145812385061794,-0.171058562954708,,,,,,,,,
0.145812385061794,-0.171058562954708,,,,,,,,,
0.145812385061794,-0.171058562954708,,,,,,,,,
0.145812385061794,-0.171058562954708,,,,,,,,,
-0.0390402788548487,0.167901747766032,,,,,,,,,
-0.0390402788548487,0.167901747766032,,,,,,,,,
-0.0390402788548487,0.167901747766032,,,,,,,,,
