CCO,avgA2A,isolated
0,0.197969804246583,0
0,0.198097164910678,0
0,0.198219800367055,0
0,0.1983380570319,0
0,0.198452234314293,0
0,0.198562616377201,0
0,0.198670759401914,0
0,0.198775487170069,0
0,0.19887699328794,0
0,0.198975449776352,0
0,0.19907099696347,0
0,0.199163830558881,0
0,0.199254155182668,0
0,0.199342142238621,0
0,0.19942796109617,0
0,0.199511786722853,0
0,0.199593778164097,0
0,0.19967405402107,0
0,0.199752717535225,0
0,0.19982986144027,0
0,0.199905559196854,0
0,0.199979875877836,0
0,0.200052870933745,0
0,0.200124600628941,0
0,0.200195125111521,0
0,0.200264489695692,0
0,0.200332762293437,0
0,0.200399990454867,0
0,0.200466217812124,0
0,0.200531474171895,0
0,0.200595788075498,0
0,0.20065918685368,0
0,0.200721696663857,0
0,0.200783342503203,0
0,0.200844148170544,0
0,0.200904136167152,0
0,0.200963327438165,0
0,0.201021740874446,0
0,0.201079464952995,0
0,0.201136496184284,0
0,0.201192821365262,0
0,0.20124842074734,0
0,0.201303265329832,0
0,0.201357315910992,0
0,0.201410525140806,0
0,0.201462843483352,0
0,0.201514228214954,0
0,0.201564653837116,0
0,0.201614109069891,0
0,0.201662597432803,0
0,0.201710134793183,0
0,0.201766430172563,0
0,0.201821782467335,0
0,0.201876178882059,0
0,0.201929618887136,0
0,0.201982111954559,0
0,0.202033674734475,0
0,0.202085286918533,0
0,0.202136504737382,0
0,0.202187338622216,0
0,0.202237791490873,0
0,0.202287864438542,0
0,0.202337559085959,0
0,0.202386877736689,0
0,0.202435823280072,0
0,0.202484407008072,0
0,0.202532631026327,0
0,0.202580497555728,0
0,0.202628009111438,0
0,0.202666345273539,0
0,0.202704263053079,0
0,0.202741768019132,0
0,0.202778866426867,0
0,0.202815563867305,0
0,0.202851865747314,0
0,0.202887777343716,0
0,0.202923303757597,0
0,0.20295844986619,0
0,0.20299322027418,0
0,0.203027621555445,0
0,0.203061660483034,0
0,0.203094551959206,0
0,0.203127134131996,0
0,0.203160189315699,0
0,0.20319289489779,0
0,0.203225252533127,0
0,0.20325726372459,0
0,0.203288929992147,0
0,0.203320253057711,0
0,0.203351235024852,0
0,0.203381878517368,0
0,0.203412187220892,0
0,0.203442164811771,0
0,0.203471817207926,0
0,0.203501150125729,0
0,0.203530480156518,0
0,0.203559288175534,0
0,0.203587590340464,0
0,0.203615400191149,0
0,0.203642723719082,0
0,0.203669586599202,0
0,0.203696004155326,0
0,0.203721994832316,0
0,0.203747572048219,0
0,0.203772747985625,0
0,0.203797534639619,0
0,0.203821943795089,0
0,0.203845987008407,0
0,0.203869675593149,0
0,0.203893020609273,0
0,0.203916032855196,0
0,0.203938722836294,0
0,0.203961100727838,0
0,0.203983176519576,0
0,0.204004959928702,0
0,0.204026460400444,0
0,0.204047687109507,0
0,0.204068650536442,0
0,0.204089359149055,0
0,0.204109820155381,0
0,0.204130041668849,0
0,0.204150031563577,0
0,0.204169797484306,0
0,0.204189346846389,0
0,0.204208686850117,0
0,0.204227824476321,0
0,0.204246768626938,0
0,0.20426552659258,0
0,0.204284104720478,0
0,0.204302509159499,0
0,0.204320745865282,0
0,0.204338820605244,0
0,0.204356738963442,0
0,0.204374506345267,0
0,0.204392127981938,0
0,0.20440960893479,0
0,0.204426954099299,0
0,0.204444168208831,0
0,0.204461255838075,0
0,0.204478221406152,0
0,0.204495069584553,0
0,0.204511804629492,0
0,0.204528431235709,0
0,0.204544954843297,0
0,0.204561381554114,0
0,0.204577715193654,0
0,0.204593959470769,0
0,0.204610117981516,0
0,0.204626194212981,0
0,0.204642191547082,0
0,0.204658113264377,0
0,0.204673962547869,0
0,0.204689742486831,0
0,0.204705456080655,0
0,0.204721109065289,0
0,0.204736706345554,0
0,0.204752250007549,0
0,0.204767742224481,0
0,0.204783185218118,0
0,0.20479670279394,0
0,0.204810242211583,0
0,0.204823811881387,0
0,0.20483741709523,0
0,0.204851062915465,0
0,0.204868288503595,0
0,0.204885428289733,0
0,0.204902486053829,0
0,0.20491946812012,0
0,0.204936376638338,0
0,0.204953218206648,0
0,0.204970011276149,0
0,0.204986775113492,0
0,0.205003503999672,0
0,0.20502018867547,0
0,0.205036865135251,0
0,0.205053554556243,0
0,0.205063802658707,0
0,0.205072321699774,0
0,0.205080874692953,0
0,0.205089440308484,0
0,0.205097957503843,0
0,0.205106356602144,0
0,0.205114732404479,0
0,0.205123037972806,0
0,0.205130809349832,0
0,0.205132903113749,0
0,0.205135338966647,0
0,0.205135140209189,0
0,0.205132757635718,0
0,0.205128253678754,0
0,0.205122106478867,0
0,0.205114729968871,0
0,0.205106214826862,0
0,0.205096667211909,0
0,0.205086221274204,0
0,0.205072471225118,0
0,0.205058117542037,0
0,0.205043318947154,0
0,0.205030678510912,0
0,0.205017872095497,0
0,0.205005073845632,0
0,0.204992491419903,0
0,0.204980394572155,0
0,0.204966550690316,0
0,0.204953560943848,0
0,0.204941623207051,0
0,0.204930935896787,0
0,0.204921698647089,0
0,0.204914110967142,0
0,0.204908370773861,0
0,0.204904672761691,0
0,0.204903206567946,0
0,0.204904154458683,0
0,0.20490768926796,0
0,0.204913971038887,0
0,0.204923143884061,0
0,0.204935329931643,0
0,0.204950657237548,0
0,0.20496926138548,0
0,0.204991238125286,0
0,0.205016591856275,0
0,0.205045356853434,0
0,0.205075353644751,0
0,0.205104057917381,0
0,0.205128557870052,0
0,0.205158061369816,0
0,0.205191756411784,0
0,0.205228336914905,0
0,0.20526925128096,0
0,0.2053144863532,0
0,0.205363900693253,0
0,0.205417344551058,0
0,0.205475510529163,0
0,0.205537553553573,0
0,0.205603146747701,0
0,0.205672197473469,0
0,0.205744586545806,0
0,0.205820250793782,0
0,0.205900095545086,0
0,0.205985168782799,0
0,0.206075771752792,0
0,0.206171839015469,0
0,0.206273230160361,0
0,0.206379800907069,0
0,0.206494215097307,0
0,0.206613322819669,0
0,0.206736992360527,0
0,0.206865042988761,0
0,0.206993708135659,0
0,0.207125308675633,0
0,0.20726048413113,0
0,0.207404750903365,0
0,0.207560977584582,0
0,0.207729114277607,0
0,0.20790887146094,0
0,0.208113374982056,0
0,0.20833091600549,0
0,0.208560757335079,0
0,0.208802386774946,0
0,0.209055288207999,0
0,0.209318857237372,0
0,0.209591272594658,0
0,0.209841058660861,0
0,0.210096564317997,0
0,0.21035712228065,0
0,0.210622017921075,0.0833333333333333
0,0.210892302441357,0.0833333333333333
0,0.211184692577709,0.0833333333333333
0,0.211504640844235,0.0833333333333333
0,0.211855126625384,0.0833333333333333
0,0.212239160529072,0.0833333333333333
0,0.212659604326703,0.0833333333333333
0,0.2131188126665,0.0833333333333333
0,0.213618077895382,0.0833333333333333
0,0.214156873754872,0.0833333333333333
0,0.214733153053464,0.0833333333333333
