RobotX,RobotY,t_GoalX,t_GoalY,t_Informed,t_Rrep,t_Rori,t_Ratt,Var9,nAg,groups
-0.163754316013729,0.0412745260565393,0.253502935768621,0.0835596220253485,0.5,0.01,0.12,0.15,M,10,3
-0.163754316013729,0.0412745260565393,,,,,,,,,
-0.163754316013729,0.0412745260565393,,,,,,,,,
-0.163754316013729,0.0412745260565393,,,,,,,,,
0.482153831507367,-0.135400552244273,,,,,,,,,
0.482153831507367,-0.135400552244273,,,,,,,,,
0.482153831507367,-0.135400552244273,,,,,,,,,
0.482153831507367,-0.135400552244273,,,,,,,,,
-0.489898214083919,0.0523657864290528,,,,,,,,,
-0.489898214083919,0.0523657864290528,,,,,,,,,
