RobotX,RobotY,t_GoalX,t_GoalY,t_Rrep,t_Rori,t_Ratt,Var8,nAg,groups
0.325289088413717,0.0241057208830985,-0.194072654570388,-0.0593422980906815,0.01,0.12,0.15,M,12,12
0.336280914928341,0.14631055209268,,,,,,,,
-0.378423406287995,-0.0404009706132957,,,,,,,,
0.459456858995584,0.0293082271113469,,,,,,,,
0.106320236962345,-0.198620764742121,,,,,,,,
0.20169703100969,0.0579864473226742,,,,,,,,
0.471828613919849,0.173057862716924,,,,,,,,
0.399771758319906,-0.14517046323553,,,,,,,,
-0.0210721924365302,-0.151828934930251,,,,,,,,
-0.37442162267552,-0.163475534977641,,,,,,,,
-0.0674876165491867,-0.0142658022822935,,,,,,,,
-0.340594379943639,0.193962684109738,,,,,,,,
