RobotX,RobotY,t_GoalX,t_GoalY,t_Rrep,t_Rori,t_Ratt,Var8,nAg,groups
0.477264739966148,-0.167005906164127,0.128266717224392,0.0600325204472387,0.01,0.12,0.15,V,15,15
-0.0346347577426609,0.175099123321736,,,,,,,,
0.41275200084167,0.0910829571050337,,,,,,,,
0.39452908212686,-0.0562715658370443,,,,,,,,
0.072289840492476,-0.0568528201081512,,,,,,,,
-0.122378151146408,-0.00718098437292194,,,,,,,,
-0.241379008731657,0.1856509138257,,,,,,,,
-0.234317763360618,-0.0247767669079,,,,,,,,
-0.34901734132089,-0.0863021279496319,,,,,,,,
-0.0509927429252055,-0.147104453896157,,,,,,,,
-0.463587809150717,-0.13483503500566,,,,,,,,
0.173170060491395,-0.118195788121404,,,,,,,,
0.292675224645492,0.00617426292619147,,,,,,,,
0.36134350404531,0.184045826966835,,,,,,,,
-0.316216965825891,-0.190558896380401,,,,,,,,
