RobotX,RobotY,t_GoalX,t_GoalY,t_Rrep,t_Rori,t_Ratt,Var8,nAg,groups
-0.462271721842889,-0.118760099920981,-0.0461858474798345,-0.0694173648244889,0.01,0.15,0.2,T2,12,4
-0.462271721842889,-0.118760099920981,-0.0541942704176992,0.102407859705639,,,,,,
-0.462271721842889,-0.118760099920981,0.309590786549196,0.198971808581242,,,,,,
-0.32118090676272,0.0453122047937826,0.416491084073575,0.186392145622297,,,,,,
-0.32118090676272,0.0453122047937826,,,,,,,,
-0.32118090676272,0.0453122047937826,,,,,,,,
0.0535992479962741,0.120660106669541,,,,,,,,
0.0535992479962741,0.120660106669541,,,,,,,,
0.0535992479962741,0.120660106669541,,,,,,,,
0.113528089517089,-0.186080419834213,,,,,,,,
0.113528089517089,-0.186080419834213,,,,,,,,
0.113528089517089,-0.186080419834213,,,,,,,,
