RobotX,RobotY,t_GoalX,t_GoalY,t_Informed,t_Rrep,t_Rori,t_Ratt,Var9,nAg,groups
0.243266115394613,0.161163745078876,-0.233988224635257,-0.0776047251857541,0.5,0.01,0.12,0.15,T3,12,2
0.243266115394613,0.161163745078876,,,,,,,,,
0.243266115394613,0.161163745078876,,,,,,,,,
0.243266115394613,0.161163745078876,,,,,,,,,
0.243266115394613,0.161163745078876,,,,,,,,,
0.243266115394613,0.161163745078876,,,,,,,,,
0.12319836484985,-0.178581533993586,,,,,,,,,
0.12319836484985,-0.178581533993586,,,,,,,,,
0.12319836484985,-0.178581533993586,,,,,,,,,
0.12319836484985,-0.178581533993586,,,,,,,,,
0.12319836484985,-0.178581533993586,,,,,,,,,
0.12319836484985,-0.178581533993586,,,,,,,,,
