RobotX,RobotY,t_GoalX,t_GoalY,t_Rrep,t_Rori,t_Ratt,Var8,nAg,groups
-0.0742439206904596,0.143846503621723,-0.117549212817848,-0.105128585928091,0.01,0.12,0.15,T3,12,4
-0.0742439206904596,0.143846503621723,-0.0256504685580514,-0.172309445200761,,,,,,
-0.0742439206904596,0.143846503621723,0.317363793970561,-0.0227906606911525,,,,,,
0.094126083265517,0.116570445238673,0.487687149459895,0.120350119284225,,,,,,
0.094126083265517,0.116570445238673,,,,,,,,
0.094126083265517,0.116570445238673,,,,,,,,
0.464578141640066,-0.194614887690985,,,,,,,,
0.464578141640066,-0.194614887690985,,,,,,,,
0.464578141640066,-0.194614887690985,,,,,,,,
0.341797786181515,0.175233897630793,,,,,,,,
0.341797786181515,0.175233897630793,,,,,,,,
0.341797786181515,0.175233897630793,,,,,,,,
