RobotX,RobotY,t_GoalX,t_GoalY,t_Rrep,t_Rori,t_Ratt,Var8,nAg,groups
-0.15719500423203,0.00488569888832524,-0.425341443035894,0.166369630246814,0.01,0.12,0.15,T3,12,4
-0.15719500423203,0.00488569888832524,-0.0396846683100825,-0.189143411197998,,,,,,
-0.15719500423203,0.00488569888832524,-0.378067987790727,-0.0680206382914604,,,,,,
-0.0503481704385464,0.0875810679693357,0.486645227250831,-0.0393587425299337,,,,,,
-0.0503481704385464,0.0875810679693357,,,,,,,,
-0.0503481704385464,0.0875810679693357,,,,,,,,
0.396374371734974,0.0708706810427203,,,,,,,,
0.396374371734974,0.0708706810427203,,,,,,,,
0.396374371734974,0.0708706810427203,,,,,,,,
-0.232430939739388,-0.0977880477435926,,,,,,,,
-0.232430939739388,-0.0977880477435926,,,,,,,,
-0.232430939739388,-0.0977880477435926,,,,,,,,
