RobotX,RobotY,t_GoalX,t_GoalY,t_Rrep,t_Rori,t_Ratt,Var8,nAg,groups
0.280730655333074,0.0864058096581484,-0.468007923531183,-0.0672637148212564,0.01,0.12,0.15,T3,12,4
0.280730655333074,0.0864058096581484,-0.182564175541926,-0.0835643410877762,,,,,,
0.280730655333074,0.0864058096581484,-0.050194664292414,-0.154962278812575,,,,,,
-0.299965013549748,0.0526265434355134,0.355185808200368,0.175572518786231,,,,,,
-0.299965013549748,0.0526265434355134,,,,,,,,
-0.299965013549748,0.0526265434355134,,,,,,,,
-0.0502611700134615,0.018772467951347,,,,,,,,
-0.0502611700134615,0.018772467951347,,,,,,,,
-0.0502611700134615,0.018772467951347,,,,,,,,
0.246769004894181,-0.083416739907317,,,,,,,,
0.246769004894181,-0.083416739907317,,,,,,,,
0.246769004894181,-0.083416739907317,,,,,,,,
