RobotX,RobotY,t_GoalX,t_GoalY,t_Rrep,t_Rori,t_Ratt,Var8,nAg,groups
0.163732116139754,-0.163067370702091,-0.116736405394367,-0.0910874244668067,0.01,0.12,0.15,T3,15,15
-0.239889391379031,-0.111455806420125,,,,,,,,
0.214194310421167,0.165965079113085,,,,,,,,
0.00516291724488949,0.0746534279185936,,,,,,,,
0.131579368257569,-0.0376165099593848,,,,,,,,
-0.202276671830315,0.154280504739319,,,,,,,,
0.47074372332978,-0.09041835541315,,,,,,,,
-0.068165132847643,0.190230786442496,,,,,,,,
0.234972029600594,0.0234481086126123,,,,,,,,
-0.340820057799783,-0.0493494371959453,,,,,,,,
-0.448902418534103,0.052892812844724,,,,,,,,
0.353621114824038,0.0769454607371095,,,,,,,,
0.285914470412619,-0.0724724931880601,,,,,,,,
-0.108368352831032,-0.197009274021826,,,,,,,,
0.0410835245032058,-0.196574645307741,,,,,,,,
