RobotX,RobotY,t_GoalX,t_GoalY,t_Rrep,t_Rori,t_Ratt,Var8,nAg,groups
-0.371325443663209,-0.114035994514323,0.259371356328912,-0.0220066265082483,0.01,0.12,0.15,T3,15,15
0.0191758204652731,-0.113158599688495,,,,,,,,
-0.138805057895662,-0.180181392331201,,,,,,,,
-0.138854040580524,0.0655139111512897,,,,,,,,
-0.18811739624169,-0.0768786007621621,,,,,,,,
-0.371398584629934,0.0454583234889095,,,,,,,,
0.361177581825492,0.0274290514026632,,,,,,,,
0.396461652642352,-0.0977586361944539,,,,,,,,
-0.330033773585991,0.190923128884987,,,,,,,,
0.487711953135011,0.139745098641345,,,,,,,,
0.158618933798868,-0.0654544726459259,,,,,,,,
0.170794019529649,0.0864744456814684,,,,,,,,
-0.0664526640167662,0.187117101091609,,,,,,,,
-0.19182717242842,0.15904256759296,,,,,,,,
0.491863727151486,-0.0639291184382563,,,,,,,,
