CCO,avgA2A,isolated
0,0.159427388457047,0
0,0.159632172966121,0
0,0.159824100291462,0
0,0.160004418584074,0
0,0.16017423155655,0
0,0.160334518376328,0
0,0.160486150197561,0
0,0.160629904007905,0
0,0.160766474301536,0
0,0.160896484095486,0
0,0.161020491063707,0
0,0.161138995833765,0
0,0.161252448789417,0
0,0.161361256467146,0
0,0.161465784673392,0
0,0.161566363141209,0
0,0.161663289511296,0
0,0.161756832626983,0
0,0.16184723569057,0
0,0.161934719029122,0
0,0.16201948153713,0
0,0.16210170316948,0
0,0.162178263784046,0
0,0.162252544760068,0
0,0.162324687202205,0
0,0.162394819021407,0
0,0.16246305593314,0
0,0.16252950188578,0
0,0.162594259753765,0
0,0.162657418863752,0
0,0.162722076887735,0
0,0.162785267842536,0
0,0.162847056277934,0
0,0.162907502632031,0
0,0.162966658845488,0
0,0.163024570922669,0
0,0.163081279943459,0
0,0.163136823024738,0
0,0.163191234564099,0
0,0.163244545972047,0
0,0.163296786067582,0
0,0.163347981345441,0
0,0.163398156290952,0
0,0.163447333731471,0
0,0.163495535046505,0
0,0.163542780322449,0
0,0.163589088521096,0
0,0.163634477624171,0
0,0.163678964753236,0
0,0.163722566278817,0
0,0.16376529790458,0
0,0.163807174738246,0
0,0.163848211348821,0
0,0.16388842181455,0
0,0.163927819761126,0
0,0.163966418392515,0
0,0.164004230515941,0
0,0.164041268562327,0
0,0.164077544603355,0
0,0.164113070366067,0
0,0.164147857245774,0
0,0.164181916317894,0
0,0.164215258349163,0
0,0.164247893808588,0
0,0.164279832878352,0
0,0.164311085464845,0
0,0.164341661209885,0
0,0.164371569502149,0
0,0.164400819490281,0
0,0.164429420139418,0
0,0.164457380143658,0
0,0.164484707991934,0
0,0.16451141199112,0
0,0.164537500309132,0
0,0.164562980958048,0
0,0.164587861744614,0
0,0.164612150321632,0
0,0.164635854196736,0
0,0.164658980740441,0
0,0.164681535899684,0
0,0.16470352643281,0
0,0.16472495934653,0
0,0.164745841536511,0
0,0.164766179791216,0
0,0.164785980795257,0
0,0.164805251132448,0
0,0.164823996022086,0
0,0.16484222141604,0
0,0.164859933626619,0
0,0.164877138877727,0
0,0.164893843311071,0
0,0.164910052994723,0
0,0.164925773934675,0
0,0.164941012089958,0
0,0.164955773391829,0
0,0.164970063767307,0
0,0.164983887254505,0
0,0.164997248807389,0
0,0.165010154448604,0
0,0.165022610313679,0
0,0.165034622689769,0
0,0.165046198053393,0
0,0.165057343104842,0
0,0.16506806479694,0
0,0.165078370356002,0
0,0.165088270097085,0
0,0.165097777850788,0
0,0.165106901918113,0
0,0.165115650841621,0
0,0.165124033372849,0
0,0.165132058429128,0
0,0.165139735047264,0
0,0.165147072343466,0
0,0.165154097219256,0
0,0.165160816827887,0
0,0.165167234304829,0
0,0.165173353710318,0
0,0.165179180075614,0
0,0.165184719249896,0
0,0.165189983295511,0
0,0.165194977006655,0
0,0.165199703976133,0
0,0.165204171781627,0
0,0.165208388142721,0
0,0.165212366489312,0
0,0.165216125436444,0
0,0.165219682642036,0
0,0.165223057004878,0
0,0.165226262795067,0
0,0.165229306307484,0
0,0.165232193485423,0
0,0.1652349302043,0
0,0.165237522249752,0
0,0.165239975300851,0
0,0.165242294917138,0
0,0.165244486528514,0
0,0.165246555427293,0
0,0.165248506762182,0
0,0.165250345533994,0
0,0.165252076589455,0
0,0.165253704619061,0
0,0.165255234154315,0
0,0.165256669565388,0
0,0.165258015059052,0
0,0.165259274676813,0
0,0.165260452293129,0
0,0.165261551613644,0
0,0.165262576173368,0
0,0.165263529334722,0
0,0.165264414285391,0
0,0.165265234035891,0
0,0.165265995189754,0
0,0.16526670420262,0
0,0.165267365306938,0
0,0.165267980503389,0
0,0.165268551649737,0
0,0.165269080453897,0
0,0.165269568466352,0
0,0.165270017071746,0
0,0.165270427479432,0
0,0.165270800712753,0
0,0.165271137596766,0
0,0.165271438744102,0
0,0.165271704538578,0
0,0.16527193511613,0
0,0.165272134713067,0
0,0.165272318347682,0
0,0.16527248769401,0
0,0.165272644351293,0
0,0.165272789843874,0
0,0.165272925620944,0
0,0.165273066502244,0
0,0.165273216074546,0
0,0.165273373495142,0
0,0.165273538730383,0
0,0.165273712115634,0
0,0.165273894033298,0
0,0.165274084612811,0
0,0.16527428339592,0
0,0.165274488925194,0
0,0.165274698217563,0
0,0.165274906154445,0
0,0.165275104732219,0
0,0.165275281588344,0
0,0.165275418392689,0
0,0.165275526405727,0
0,0.165275642026114,0
0,0.165275818230337,0
0,0.165276027245524,0
0,0.165276193974692,0
0,0.165276332242123,0
0,0.165276497022765,0
0,0.165274525395655,0
0,0.165264117391952,0
