RobotX,RobotY,t_GoalX,t_GoalY,t_Informed,t_Rrep,t_Rori,t_Ratt,Var9,nAg,groups
-0.395412129254216,0.187607230070883,0.322097585943935,0.0786468092552681,0.5,0.01,0.12,0.15,V,15,3
-0.395412129254216,0.187607230070883,,,,,,,,,
-0.395412129254216,0.187607230070883,,,,,,,,,
-0.395412129254216,0.187607230070883,,,,,,,,,
-0.395412129254216,0.187607230070883,,,,,,,,,
-0.118748599017947,-0.15309237597761,,,,,,,,,
-0.118748599017947,-0.15309237597761,,,,,,,,,
-0.118748599017947,-0.15309237597761,,,,,,,,,
-0.118748599017947,-0.15309237597761,,,,,,,,,
-0.118748599017947,-0.15309237597761,,,,,,,,,
-0.482692071982458,-0.133126674515657,,,,,,,,,
-0.482692071982458,-0.133126674515657,,,,,,,,,
-0.482692071982458,-0.133126674515657,,,,,,,,,
-0.482692071982458,-0.133126674515657,,,,,,,,,
-0.482692071982458,-0.133126674515657,,,,,,,,,
