RobotX,RobotY,t_GoalX,t_GoalY,t_Rrep,t_Rori,t_Ratt,Var8,nAg,groups
-0.0198881025421338,0.19185152583693,0.01769793216444,-0.0993152440861834,0.01,0.15,0.2,V,10,3
-0.0198881025421338,0.19185152583693,-0.0830293083936702,-0.123245433173766,,,,,,
-0.0198881025421338,0.19185152583693,-0.426272467526231,0.0406746503044304,,,,,,
-0.0198881025421338,0.19185152583693,-0.28717332766692,-0.0129774136379406,,,,,,
0.401616843403377,-0.0190027519914357,,,,,,,,
0.401616843403377,-0.0190027519914357,,,,,,,,
0.401616843403377,-0.0190027519914357,,,,,,,,
0.401616843403377,-0.0190027519914357,,,,,,,,
0.229379833095548,-0.0535490943624064,,,,,,,,
0.229379833095548,-0.0535490943624064,,,,,,,,
