RobotX,RobotY,t_GoalX,t_GoalY,t_Informed,t_Rrep,t_Rori,t_Ratt,Var9,nAg,groups
0.400559963656902,0.0602846776815962,-0.300884455394994,0.10809330476324,0.5,0.01,0.12,0.15,M,15,3
0.400559963656902,0.0602846776815962,,,,,,,,,
0.400559963656902,0.0602846776815962,,,,,,,,,
0.400559963656902,0.0602846776815962,,,,,,,,,
0.400559963656902,0.0602846776815962,,,,,,,,,
0.0812479152745498,0.0607623956297419,,,,,,,,,
0.0812479152745498,0.0607623956297419,,,,,,,,,
0.0812479152745498,0.0607623956297419,,,,,,,,,
0.0812479152745498,0.0607623956297419,,,,,,,,,
0.0812479152745498,0.0607623956297419,,,,,,,,,
-0.120809295135236,-0.192453898873274,,,,,,,,,
-0.120809295135236,-0.192453898873274,,,,,,,,,
-0.120809295135236,-0.192453898873274,,,,,,,,,
-0.120809295135236,-0.192453898873274,,,,,,,,,
-0.120809295135236,-0.192453898873274,,,,,,,,,
