RobotX,RobotY,t_GoalX,t_GoalY,t_Informed,t_Rrep,t_Rori,t_Ratt,Var9,nAg,groups
-0.244461652114114,0.105286600238589,0.319708895372714,-0.115833942380623,0.5,0.01,0.12,0.15,V,12,1
-0.244461652114114,0.105286600238589,,,,,,,,,
-0.244461652114114,0.105286600238589,,,,,,,,,
-0.244461652114114,0.105286600238589,,,,,,,,,
-0.244461652114114,0.105286600238589,,,,,,,,,
-0.244461652114114,0.105286600238589,,,,,,,,,
-0.244461652114114,0.105286600238589,,,,,,,,,
-0.244461652114114,0.105286600238589,,,,,,,,,
-0.244461652114114,0.105286600238589,,,,,,,,,
-0.244461652114114,0.105286600238589,,,,,,,,,
-0.244461652114114,0.105286600238589,,,,,,,,,
-0.244461652114114,0.105286600238589,,,,,,,,,
