RobotX,RobotY,t_GoalX,t_GoalY,t_Informed,t_Rrep,t_Rori,t_Ratt,Var9,nAg,groups
-0.499203982829032,-0.18710695805233,0.129757564185898,0.0142208033284713,0.5,0.01,0.12,0.15,V,12,1
-0.499203982829032,-0.18710695805233,,,,,,,,,
-0.499203982829032,-0.18710695805233,,,,,,,,,
-0.499203982829032,-0.18710695805233,,,,,,,,,
-0.499203982829032,-0.18710695805233,,,,,,,,,
-0.499203982829032,-0.18710695805233,,,,,,,,,
-0.499203982829032,-0.18710695805233,,,,,,,,,
-0.499203982829032,-0.18710695805233,,,,,,,,,
-0.499203982829032,-0.18710695805233,,,,,,,,,
-0.499203982829032,-0.18710695805233,,,,,,,,,
-0.499203982829032,-0.18710695805233,,,,,,,,,
-0.499203982829032,-0.18710695805233,,,,,,,,,
